idx,street_no,street_name,postal_code,city,province,address
NB55,795, rue Champlain Street,E2A4M8,Bathurst,new-brunswick,"795,  rue Champlain Street, Bathurst, new-brunswick, E2A4M8"
NB56,2055, Vallée Lourdes,E2A4P8,Bathurst,new-brunswick,"2055,  Vallée Lourdes, Bathurst, new-brunswick, E2A4P8"
NB57,125, rue L. Allain,E9G1J4,Neguac,new-brunswick,"125,  rue L. Allain, Neguac, new-brunswick, E9G1J4"
NB58,62, rue Assomption,E4Y1S5,Rogersville,new-brunswick,"62,  rue Assomption, Rogersville, new-brunswick, E4Y1S5"
NB59,1400, Water Street,E1N1A4,Miramichi,new-brunswick,"1400,  Water Street, Miramichi, new-brunswick, E1N1A4"
NB6,5, Avenue Richard Avenue,E4S3T2,Bouctouche,new-brunswick,"5,  Avenue Richard Avenue, Bouctouche, new-brunswick, E4S3T2"
NB60,51,  Lobban Avenue,E1N2W8,Miramichi,new-brunswick,"51,   Lobban Avenue, Miramichi, new-brunswick, E1N2W8"
NB61,10,  Old Manse Road,E9H1G4,Tabusintac,new-brunswick,"10,   Old Manse Road, Tabusintac, new-brunswick, E9H1G4"
NB62,1171, chemin Pallot,E8P1C2,Inkerman,new-brunswick,"1171,  chemin Pallot, Inkerman, new-brunswick, E8P1C2"
NB63,26, rue de l'Hôpital,E8T1C3,Lamèque,new-brunswick,"26,  rue de l'Hôpital, Lamèque, new-brunswick, E8T1C3"
NB64,130, boulevard J.-D.-Gauthier,E8S1N8,Shippagan,new-brunswick,"130,  boulevard J.-D.-Gauthier, Shippagan, new-brunswick, E8S1N8"
NB65,1189, rue des Fondateurs,E8R1A9,Paquetville,new-brunswick,"1189,  rue des Fondateurs, Paquetville, new-brunswick, E8R1A9"
NB66,274, boul. St-Pierre Ouest,E1W1B7,Caraquet,new-brunswick,"274,  boul. St-Pierre Ouest, Caraquet, new-brunswick, E1W1B7"
NB67,585, rue Saulnier Ouest,E1X1B5,Tracadie-Sheila,new-brunswick,"585,  rue Saulnier Ouest, Tracadie-Sheila, new-brunswick, E1X1B5"
NB7,23, Main Street,E4W0E4,Rexton,new-brunswick,"23,  Main Street, Rexton, new-brunswick, E4W0E4"
NB8,826, Coverdale Road,E1B0J1,Riverview,new-brunswick,"826,  Coverdale Road, Riverview, new-brunswick, E1B0J1"
NB9,189,rue Morton Street,E1A9V6,Moncton,new-brunswick,"189, rue Morton Street, Moncton, new-brunswick, E1A9V6"
PE12,15,Frank Mellish St,C1N0H3,Summerside,prince edward island,"15, Frank Mellish St, Summerside, prince edward island, C1N0H3"
PE14,75,Muchison Ln,C1A7N5,Charlottetown,prince edward island,"75, Muchison Ln, Charlottetown, prince edward island, C1A7N5"
PE15,2814,Rte 215,C1A7N8,Mount Herbert,prince edward island,"2814, Rte 215, Mount Herbert, prince edward island, C1A7N8"
PE17,22,St Peters Rd,C1A5N1,Charlottetown,prince edward island,"22, St Peters Rd, Charlottetown, prince edward island, C1A5N1"
PE18,13,Stratford Rd,C1B1T4,Stratford,prince edward island,"13, Stratford Rd, Stratford, prince edward island, C1B1T4"
PE19,414,Central St,C1N3N7,Summerside,prince edward island,"414, Central St, Summerside, prince edward island, C1N3N7"
PE20,220,Water St,C1A9M5,Charlottetown,prince edward island,"220, Water St, Charlottetown, prince edward island, C1A9M5"
PE21,15,Brackley Point Rd,C1A6Y1,Charlottetown,prince edward island,"15, Brackley Point Rd, Charlottetown, prince edward island, C1A6Y1"
PE22,20557,Trans Canada Hwy - Rte 1,C0A1J0,Crapaud,prince edward island,"20557, Trans Canada Hwy - Rte 1, Crapaud, prince edward island, C0A1J0"
PE25,15,Park St,C0A1S0,Morell,prince edward island,"15, Park St, Morell, prince edward island, C0A1S0"
PE27,17,Knights Av,C0A2B0,Souris,prince edward island,"17, Knights Av, Souris, prince edward island, C0A2B0"
PE28,73,Malpeque Rd,C1E1S3,Charlottetown,prince edward island,"73, Malpeque Rd, Charlottetown, prince edward island, C1E1S3"
PE29,216,Schurman Av,C1N6W2,Summerside,prince edward island,"216, Schurman Av, Summerside, prince edward island, C1N6W2"
PE3,409,MacIntyre Av,C0A1R0,Montague,prince edward island,"409, MacIntyre Av, Montague, prince edward island, C0A1R0"
PE30,22,Richmond St,C1A1H4,Charlottetown,prince edward island,"22, Richmond St, Charlottetown, prince edward island, C1A1H4"
PE31,355,Shakespeare Dr,C1B2Y2,Stratford,prince edward island,"355, Shakespeare Dr, Stratford, prince edward island, C1B2Y2"
PE32,317,Pope Rd,C1N6G4,Summerside,prince edward island,"317, Pope Rd, Summerside, prince edward island, C1N6G4"
PE33,22,Washington St,C0A2B0,Souris,prince edward island,"22, Washington St, Souris, prince edward island, C0A2B0"
PE34,8,Ellis Rd,C1A8N4,Charlottetown,prince edward island,"8, Ellis Rd, Charlottetown, prince edward island, C1A8N4"
PE35,707,Clyde River Rd - Rte 247,C0A1H1,Clyde River,prince edward island,"707, Clyde River Rd - Rte 247, Clyde River, prince edward island, C0A1H1"
PE36,48,Green St,C1A2E8,Charlottetown,prince edward island,"48, Green St, Charlottetown, prince edward island, C1A2E8"
PE37,39,All Souls Ln,C1A1P9,Charlottetown,prince edward island,"39, All Souls Ln, Charlottetown, prince edward island, C1A1P9"
PE38,30,Clinton View Crt,C0B1M0,Clinton,prince edward island,"30, Clinton View Crt, Clinton, prince edward island, C0B1M0"
PE39,22,Hemlock Crt,C1A8E3,Charlottetown,prince edward island,"22, Hemlock Crt, Charlottetown, prince edward island, C1A8E3"
PE40,78,Walthan Dr,C1A4T8,Charlottetown,prince edward island,"78, Walthan Dr, Charlottetown, prince edward island, C1A4T8"
PE41,25,Broadway St S,C0B1M0,Kensington,prince edward island,"25, Broadway St S, Kensington, prince edward island, C0B1M0"
PE42,64,Sunset Dr,C0B2E0,Wellington,prince edward island,"64, Sunset Dr, Wellington, prince edward island, C0B2E0"
PE43,490,Main St,C0B1V0,O'Leary,prince edward island,"490, Main St, O'Leary, prince edward island, C0B1V0"
PE44,212,Kent St,C1A1P2,Charlottetown,prince edward island,"212, Kent St, Charlottetown, prince edward island, C1A1P2"
PE45,505,Campbellton St,C0A1R0,Montague,prince edward island,"505, Campbellton St, Montague, prince edward island, C0A1R0"
PE46,115,Sackville St,C0A1R0,Montague,prince edward island,"115, Sackville St, Montague, prince edward island, C0A1R0"
PE47,4260,Hopedale Rd - Rte 13,C0A1N0,Hunter River,prince edward island,"4260, Hopedale Rd - Rte 13, Hunter River, prince edward island, C0A1N0"
PE48,120,Dufferin St,C0B1B0,Alberton,prince edward island,"120, Dufferin St, Alberton, prince edward island, C0B1B0"
PE49,319,Queen St,C1A4C4,Charlottetown,prince edward island,"319, Queen St, Charlottetown, prince edward island, C1A4C4"
PE5,115,Deacon Grove Ln,C1A7N5,Charlottetown,prince edward island,"115, Deacon Grove Ln, Charlottetown, prince edward island, C1A7N5"
PE50,20,Ladt Slipper Dr N,C0B1T0,Miscouche,prince edward island,"20, Ladt Slipper Dr N, Miscouche, prince edward island, C0B1T0"
PE51,37,Grafton St,C1A1K6,Charlottetown,prince edward island,"37, Grafton St, Charlottetown, prince edward island, C1A1K6"
PE52,36,Kent St,C1A1M8,Charlottetown,prince edward island,"36, Kent St, Charlottetown, prince edward island, C1A1M8"
PE53,3134,Garfield Rd - Rte 207,C0A1A0,Eldon,prince edward island,"3134, Garfield Rd - Rte 207, Eldon, prince edward island, C0A1A0"
PE54,35,Weymouth St,C1A4Y3,Charlottetown,prince edward island,"35, Weymouth St, Charlottetown, prince edward island, C1A4Y3"
PE55,159,Sherwood Forest Dr,C0A1J0,Crapaud,prince edward island,"159, Sherwood Forest Dr, Crapaud, prince edward island, C0A1J0"
PE56,29,Fitzroy St,C1A1R2,Charlottetown,prince edward island,"29, Fitzroy St, Charlottetown, prince edward island, C1A1R2"
PE57,15,Hawthorne Av,C1A5X8,Charlottetown,prince edward island,"15, Hawthorne Av, Charlottetown, prince edward island, C1A5X8"
PE58,12080,Rte 6,C0B1M0,Margate,prince edward island,"12080, Rte 6, Margate, prince edward island, C0B1M0"
PE59,141,Mount Edward Rd,C1A5T1,Charlottetown,prince edward island,"141, Mount Edward Rd, Charlottetown, prince edward island, C1A5T1"
PE60,116,MacLeod Ln,C0B2B0,Tignish,prince edward island,"116, MacLeod Ln, Tignish, prince edward island, C0B2B0"
PE61,92,Longworth Av,C1A5A7,Charlottetown,prince edward island,"92, Longworth Av, Charlottetown, prince edward island, C1A5A7"
PE62,40,Churchill Av,C0A1X0,North Rustico,prince edward island,"40, Churchill Av, North Rustico, prince edward island, C0A1X0"
PE63,160,St Peters Rd,C1A5P8,Charlottetown,prince edward island,"160, St Peters Rd, Charlottetown, prince edward island, C1A5P8"
PE64,2,Lea Crane Bl,C0A2B0,Souris,prince edward island,"2, Lea Crane Bl, Souris, prince edward island, C0A2B0"
PE65,310,North River Rd,C1A3M4,Charlottetown,prince edward island,"310, North River Rd, Charlottetown, prince edward island, C1A3M4"
PE66,16,Centennial Dr,C1A6C5,Charlottetown,prince edward island,"16, Centennial Dr, Charlottetown, prince edward island, C1A6C5"
PE67,6,Harmony Ln,C0A1R0,Montague,prince edward island,"6, Harmony Ln, Montague, prince edward island, C0A1R0"
PE68,199,Grafton St,C1A1L2,Charlottetown,prince edward island,"199, Grafton St, Charlottetown, prince edward island, C1A1L2"
PE69,15,Green St,C0A2B0,Souris,prince edward island,"15, Green St, Souris, prince edward island, C0A2B0"
PE70,126,Douses Rd,C0A1R0,Montague,prince edward island,"126, Douses Rd, Montague, prince edward island, C0A1R0"
PE71,16,Garfield St,C1A6A5,Charlottetown,prince edward island,"16, Garfield St, Charlottetown, prince edward island, C1A6A5"
PE72,30,Linden Av,C1A5Y9,Charlottetown,prince edward island,"30, Linden Av, Charlottetown, prince edward island, C1A5Y9"
PE75,165,John Yeo Dr,C1E3J3,Charlottetown,prince edward island,"165, John Yeo Dr, Charlottetown, prince edward island, C1E3J3"
PE76,55,McGill Av,C1A7N8,Charlottetown,prince edward island,"55, McGill Av, Charlottetown, prince edward island, C1A7N8"
PE77,1,Rochford St,C1A9L2,Charlottetown,prince edward island,"1, Rochford St, Charlottetown, prince edward island, C1A9L2"
PE78,124,Deacon Grove Ln,C1A7N5,Charlottetown,prince edward island,"124, Deacon Grove Ln, Charlottetown, prince edward island, C1A7N5"
PE8,405,Church St,C0B1B0,Alberton,prince edward island,"405, Church St, Alberton, prince edward island, C0B1B0"
PE80,5,Gerald McCarville Dr,C0B1M0,Kensington,prince edward island,"5, Gerald McCarville Dr, Kensington, prince edward island, C0B1M0"
PE82,205,Linden Av,C1N2K4,Summerside,prince edward island,"205, Linden Av, Summerside, prince edward island, C1N2K4"
PE84,571,South Dr,C1N3Z5,Summerside,prince edward island,"571, South Dr, Summerside, prince edward island, C1N3Z5"
PE87,248,Phillip St,C0B2B0,Tignish,prince edward island,"248, Phillip St, Tignish, prince edward island, C0B2B0"
PE88,347,Church St,C0B1B0,Alberton,prince edward island,"347, Church St, Alberton, prince edward island, C0B1B0"
QC0,10905, boulevard Henri-Bourassa Est,H1C1H1,Montréal,quebec,"10905,  boulevard Henri-Bourassa Est, Montréal, quebec, H1C1H1"
QC1,155, rue Toupin,G8T3Z8,Trois-Rivières,quebec,"155,  rue Toupin, Trois-Rivières, quebec, G8T3Z8"
QC10,7105, boulevard Lasalle,H4H1R2,Montréal,quebec,"7105,  boulevard Lasalle, Montréal, quebec, H4H1R2"
QC100,700, rue Saint-Cyrille,G3L1W1,Saint-Raymond,quebec,"700,  rue Saint-Cyrille, Saint-Raymond, quebec, G3L1W1"
QC1000,375, rue Vachon,G8T8P6,Trois-Rivières,quebec,"375,  rue Vachon, Trois-Rivières, quebec, G8T8P6"
QC1001,124, rue Lois,J8Y3R7,Gatineau,quebec,"124,  rue Lois, Gatineau, quebec, J8Y3R7"
QC1002,10026, boulevard Sainte-Anne,G0A3C0,Sainte-Anne-de-Beaupré,quebec,"10026,  boulevard Sainte-Anne, Sainte-Anne-de-Beaupré, quebec, G0A3C0"
QC1003,364, rue Sainte-Angélique,G0A3G0,Saint-Basile,quebec,"364,  rue Sainte-Angélique, Saint-Basile, quebec, G0A3G0"
QC1004,1147, chemin Royal,G0A4E0,Saint-Pierre-de-L'Île-d'Orléans,quebec,"1147,  chemin Royal, Saint-Pierre-de-L'Île-d'Orléans, quebec, G0A4E0"
QC1005,5030, rue Clément-Lockquell,G3A1B3,Saint-Augustin-de-Desmaures,quebec,"5030,  rue Clément-Lockquell, Saint-Augustin-de-Desmaures, quebec, G3A1B3"
QC1006,5040, rue Clément-Lockquell,G3A1B3,Saint-Augustin-de-Desmaures,quebec,"5040,  rue Clément-Lockquell, Saint-Augustin-de-Desmaures, quebec, G3A1B3"
QC1007,2436, boulevard Louis-XIV,G1C1B3,Québec,quebec,"2436,  boulevard Louis-XIV, Québec, quebec, G1C1B3"
QC1008,905, rue de Nemours,G1H6Z5,Québec,quebec,"905,  rue de Nemours, Québec, quebec, G1H6Z5"
QC1009,341, rue Racine,G2B1E9,Québec,quebec,"341,  rue Racine, Québec, quebec, G2B1E9"
QC101,3569, rue Laval,G6B1A5,Lac-Mégantic,quebec,"3569,  rue Laval, Lac-Mégantic, quebec, G6B1A5"
QC1010,791-A, avenue Saint-Germain,G0A2Z0,Portneuf,quebec,"791-A,  avenue Saint-Germain, Portneuf, quebec, G0A2Z0"
QC1011,2525, chemin de la Canardière,G1J2G3,Québec,quebec,"2525,  chemin de la Canardière, Québec, quebec, G1J2G3"
QC1012,8430, boulevard Gouin Est,H1E1C1,Montréal,quebec,"8430,  boulevard Gouin Est, Montréal, quebec, H1E1C1"
QC1013,11555, avenue Bossuet,H1G4H1,Montréal,quebec,"11555,  avenue Bossuet, Montréal, quebec, H1G4H1"
QC1014,199, rue Saint-Pierre,J5A2N8,Saint-Constant,quebec,"199,  rue Saint-Pierre, Saint-Constant, quebec, J5A2N8"
QC1015,2455, avenue Lionel-Groulx,H3J1J6,Montréal,quebec,"2455,  avenue Lionel-Groulx, Montréal, quebec, H3J1J6"
QC1016,1790, chemin du Lac-Écho,J0R1T0,Prévost,quebec,"1790,  chemin du Lac-Écho, Prévost, quebec, J0R1T0"
QC1017,27, rue Vincent-Chagnon,G6V4V6,Lévis,quebec,"27,  rue Vincent-Chagnon, Lévis, quebec, G6V4V6"
QC1018,53, rue Angus Sud,J0B1R0,East Angus,quebec,"53,  rue Angus Sud, East Angus, quebec, J0B1R0"
QC1019,355, rue Thibault,J1H6N5,Sherbrooke,quebec,"355,  rue Thibault, Sherbrooke, quebec, J1H6N5"
QC102,11999, rue de l'Hôpital,G2A2T7,Québec,quebec,"11999,  rue de l'Hôpital, Québec, quebec, G2A2T7"
QC1020,1231, rue Olivier-Marie-Gendron,J0K1A0,Berthierville,quebec,"1231,  rue Olivier-Marie-Gendron, Berthierville, quebec, J0K1A0"
QC1021,6565, chemin Hudson,H3S2T7,Montréal,quebec,"6565,  chemin Hudson, Montréal, quebec, H3S2T7"
QC1022,36, rue Queen,J1M1H9,Sherbrooke,quebec,"36,  rue Queen, Sherbrooke, quebec, J1M1H9"
QC1023,53, rue Angus Sud,J0B1R0,East Angus,quebec,"53,  rue Angus Sud, East Angus, quebec, J0B1R0"
QC1024,2995, avenue Valmont-Martin,G1L4P8,Québec,quebec,"2995,  avenue Valmont-Martin, Québec, quebec, G1L4P8"
QC1025,1810, 26e Rue,G1J1J4,Québec,quebec,"1810,  26e Rue, Québec, quebec, G1J1J4"
QC1026,50, avenue Hillside,H3Z1V9,Westmount,quebec,"50,  avenue Hillside, Westmount, quebec, H3Z1V9"
QC1027,2750, boulevard Laframboise,J2S4Y8,Saint-Hyacinthe,quebec,"2750,  boulevard Laframboise, Saint-Hyacinthe, quebec, J2S4Y8"
QC1028,2-A, rue Roberge,G0S2M0,Saint-Flavien,quebec,"2-A,  rue Roberge, Saint-Flavien, quebec, G0S2M0"
QC1029,15430, boulevard Lacroix,G5Y1R7,Saint-Georges,quebec,"15430,  boulevard Lacroix, Saint-Georges, quebec, G5Y1R7"
QC103,11000, rue des Montagnards,G0A1E0,Beaupré,quebec,"11000,  rue des Montagnards, Beaupré, quebec, G0A1E0"
QC1030,2574, 40e rue,G0M1Y0,Saint-Prosper,quebec,"2574,  40e rue, Saint-Prosper, quebec, G0M1Y0"
QC1031,400, Route 138,G3M1C3,Donnacona,quebec,"400,  Route 138, Donnacona, quebec, G3M1C3"
QC1032,1088, route de l'Église,G1V3V9,Québec,quebec,"1088,  route de l'Église, Québec, quebec, G1V3V9"
QC1033,1190 boulevard Louis-XIV, loc. 175,G1H6P2,Québec,quebec,"1190 boulevard Louis-XIV,  loc. 175, Québec, quebec, G1H6P2"
QC1034,444, rue Beauchamp,G0A4B0,Saint-Marc-des-Carrières,quebec,"444,  rue Beauchamp, Saint-Marc-des-Carrières, quebec, G0A4B0"
QC1035,390, rue Arago Ouest,G1K2J3,Québec,quebec,"390,  rue Arago Ouest, Québec, quebec, G1K2J3"
QC1036,9150, avenue Jean-Paquin,G1G4Y4,Québec,quebec,"9150,  avenue Jean-Paquin, Québec, quebec, G1G4Y4"
QC1037,2275, avenue Laurier Est,H2H2N8,Montréal,quebec,"2275,  avenue Laurier Est, Montréal, quebec, H2H2N8"
QC1038,3220, 12e Avenue Nord,J1H5H3,Sherbrooke,quebec,"3220,  12e Avenue Nord, Sherbrooke, quebec, J1H5H3"
QC1039,621, rue de l'Harricana,J9T2P9,Amos,quebec,"621,  rue de l'Harricana, Amos, quebec, J9T2P9"
QC104,1333, boulevard Jacques-Cartier Est,J4M2A5,Longueuil,quebec,"1333,  boulevard Jacques-Cartier Est, Longueuil, quebec, J4M2A5"
QC1040,7005, boulevard de Maisonneuve Ouest,H4B1T3,Montréal,quebec,"7005,  boulevard de Maisonneuve Ouest, Montréal, quebec, H4B1T3"
QC1041,1050, 15e avenue,H7R4N9,Laval,quebec,"1050,  15e avenue, Laval, quebec, H7R4N9"
QC1042,1727, rue Sainte-Anne,G6L1B8,Plessisville,quebec,"1727,  rue Sainte-Anne, Plessisville, quebec, G6L1B8"
QC1043,20, chemin des Pionniers Ouest,G0R2B0,L'Islet,quebec,"20,  chemin des Pionniers Ouest, L'Islet, quebec, G0R2B0"
QC1044,1275, boulevard de la Côte-Vertu,H4L4V2,Montréal,quebec,"1275,  boulevard de la Côte-Vertu, Montréal, quebec, H4L4V2"
QC1045,580, 20e Avenue,J7R7E9,Deux-Montagnes,quebec,"580,  20e Avenue, Deux-Montagnes, quebec, J7R7E9"
QC1046,101-C, rue Collin,G0L2P0,Saint-Cyprien,quebec,"101-C,  rue Collin, Saint-Cyprien, quebec, G0L2P0"
QC1047,880, avenue Painchaud,G1S0A3,Québec,quebec,"880,  avenue Painchaud, Québec, quebec, G1S0A3"
QC1048,1219, rue Maisonneuve,J4K2S7,Longueuil,quebec,"1219,  rue Maisonneuve, Longueuil, quebec, J4K2S7"
QC1049,3690, boulevard Neilson,G1W0A9,Québec,quebec,"3690,  boulevard Neilson, Québec, quebec, G1W0A9"
QC105,777, boulevard de la Gappe,J8T8R2,Gatineau,quebec,"777,  boulevard de la Gappe, Gatineau, quebec, J8T8R2"
QC1050,16777, boulevard Hymus,H9H3L4,Kirkland,quebec,"16777,  boulevard Hymus, Kirkland, quebec, H9H3L4"
QC1051,1651, rue Notre-Dame Est,G6G0C1,Thetford Mines,quebec,"1651,  rue Notre-Dame Est, Thetford Mines, quebec, G6G0C1"
QC1052,2420, rue Letendre,J2C7E9,Drummondville,quebec,"2420,  rue Letendre, Drummondville, quebec, J2C7E9"
QC1053,200, boulevard de la Jeunesse,G8H0A1,Roberval,quebec,"200,  boulevard de la Jeunesse, Roberval, quebec, G8H0A1"
QC1054,408, avenue Saint-Charles,J7V7M9,Vaudreuil-Dorion,quebec,"408,  avenue Saint-Charles, Vaudreuil-Dorion, quebec, J7V7M9"
QC1055,265, boulevard Seigneurial Ouest,J3V2H4,Saint-Bruno-de-Montarville,quebec,"265,  boulevard Seigneurial Ouest, Saint-Bruno-de-Montarville, quebec, J3V2H4"
QC1056,6707, rue Jogues,H4E2W7,Montréal,quebec,"6707,  rue Jogues, Montréal, quebec, H4E2W7"
QC1057,2025, rue Fullum,H2K3N5,Montréal,quebec,"2025,  rue Fullum, Montréal, quebec, H2K3N5"
QC1058,10794, rue Lajeunesse,H3L2E8,Montréal,quebec,"10794,  rue Lajeunesse, Montréal, quebec, H3L2E8"
QC1059,16750, boulevard Lacroix,G5Y2G4,Saint-Georges,quebec,"16750,  boulevard Lacroix, Saint-Georges, quebec, G5Y2G4"
QC106,5, rue des Hospitalières,G6P6N2,Victoriaville,quebec,"5,  rue des Hospitalières, Victoriaville, quebec, G6P6N2"
QC1060,506, Route 243,J0B2H0,Cleveland,quebec,"506,  Route 243, Cleveland, quebec, J0B2H0"
QC1061,244, chemin de la Station-Touristique,G0R3N0,Saint-Malachie,quebec,"244,  chemin de la Station-Touristique, Saint-Malachie, quebec, G0R3N0"
QC1062,1645, chemin Saint-Louis,G1S4M3,Québec,quebec,"1645,  chemin Saint-Louis, Québec, quebec, G1S4M3"
QC1063,1401, chemin de la Canardière,G1J0A6,Québec,quebec,"1401,  chemin de la Canardière, Québec, quebec, G1J0A6"
QC1064,105, 4e Avenue Sud,H8Y2L6,Montréal,quebec,"105,  4e Avenue Sud, Montréal, quebec, H8Y2L6"
QC1065,25, rue du Parc,G5J2L4,Amqui,quebec,"25,  rue du Parc, Amqui, quebec, G5J2L4"
QC1066,91, avenue D'Amours,G4W2X5,Matane,quebec,"91,  avenue D'Amours, Matane, quebec, G4W2X5"
QC1067,1526, boulevard Jacques-Cartier,G5H2V8,Mont-Joli,quebec,"1526,  boulevard Jacques-Cartier, Mont-Joli, quebec, G5H2V8"
QC1068,485, avenue F.X.-Bouchard,G8H1K2,Roberval,quebec,"485,  avenue F.X.-Bouchard, Roberval, quebec, G8H1K2"
QC1069,1900, rue Sauvé Est,H2B3A8,Montréal,quebec,"1900,  rue Sauvé Est, Montréal, quebec, H2B3A8"
QC107,920, boulevard du Séminaire Nord,J3A1B7,Saint-Jean-sur-Richelieu,quebec,"920,  boulevard du Séminaire Nord, Saint-Jean-sur-Richelieu, quebec, J3A1B7"
QC1070,3056, chemin de la Rivière-Cachée,J7H1H9,Boisbriand,quebec,"3056,  chemin de la Rivière-Cachée, Boisbriand, quebec, J7H1H9"
QC1071,602, rue de L'Annonciation Nord,J0T1T0,Rivière-Rouge,quebec,"602,  rue de L'Annonciation Nord, Rivière-Rouge, quebec, J0T1T0"
QC1072,4770, rue Saint-Félix,G3A0K9,Saint-Augustin-de-Desmaures,quebec,"4770,  rue Saint-Félix, Saint-Augustin-de-Desmaures, quebec, G3A0K9"
QC1073,2, rue de la Madone,G0R1X0,L'Islet,quebec,"2,  rue de la Madone, L'Islet, quebec, G0R1X0"
QC1074,1300, boulevard du Curé-Labelle,J7C2N8,Blainville,quebec,"1300,  boulevard du Curé-Labelle, Blainville, quebec, J7C2N8"
QC1075,365, boulevard Sainte-Anne,G5M1E8,Rimouski,quebec,"365,  boulevard Sainte-Anne, Rimouski, quebec, G5M1E8"
QC1076,1525, rue Joliette,J4K4W4,Longueuil,quebec,"1525,  rue Joliette, Longueuil, quebec, J4K4W4"
QC1077,1025, boulevard du Séminaire Nord,J3A1R7,Saint-Jean-sur-Richelieu,quebec,"1025,  boulevard du Séminaire Nord, Saint-Jean-sur-Richelieu, quebec, J3A1R7"
QC1078,61, rue Morgan,J3P3B6,Sorel-Tracy,quebec,"61,  rue Morgan, Sorel-Tracy, quebec, J3P3B6"
QC1079,2115, boulevard Casavant Ouest,J2S7E5,Saint-Hyacinthe,quebec,"2115,  boulevard Casavant Ouest, Saint-Hyacinthe, quebec, J2S7E5"
QC108,400, avenue de l'Hôtel-Dieu,J3P1N5,Sorel-Tracy,quebec,"400,  avenue de l'Hôtel-Dieu, Sorel-Tracy, quebec, J3P1N5"
QC1080,210, boulevard de l'Industrie,J5R6A6,Candiac,quebec,"210,  boulevard de l'Industrie, Candiac, quebec, J5R6A6"
QC1081,800, rue Niverville,G9A2A8,Trois-Rivières,quebec,"800,  rue Niverville, Trois-Rivières, quebec, G9A2A8"
QC1082,22, rue des Loisirs,G0R3Z0,Sainte-Perpétue,quebec,"22,  rue des Loisirs, Sainte-Perpétue, quebec, G0R3Z0"
QC1083,3345, boulevard Henri-Bourassa Est,H1H1H6,Montréal,quebec,"3345,  boulevard Henri-Bourassa Est, Montréal, quebec, H1H1H6"
